title,detail_title,job_url,company,company_name_full,company_url,company_url_from_job,salary_list,detail_salary,address_list,detail_location,exp_list,detail_experience,deadline,tags,job_level,education_level,job_quantity,employment_type,working_addresses,working_times,desc_mota,desc_yeucau,desc_quyenloi,company_website,company_scale,company_field,company_address,company_description
Nhân Viên Ngôn Ngữ Dữ Liệu - Tiếng Tây Ban Nha/Bồ Đào Nha/Thái (Không Yêu Cầu Kinh Nghiệm),Nhân Viên Ngôn Ngữ Dữ Liệu - Tiếng Tây Ban Nha /Bồ Đào Nha/Thái (Không Yêu Cầu Kinh Nghiệm),https://www.topcv.vn/viec-lam/nhan-vien-ngon-ngu-du-lieu-tieng-tay-ban-nha-bo-dao-nha-thai-khong-yeu-cau-kinh-nghiem/2063916.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,CÔNG TY TNHH APPEN DATA TECHNOLOGY VIỆT NAM,CÔNG TY TNHH APPEN DATA TECHNOLOGY VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-appen-data-technology-viet-nam/154501.html,https://www.topcv.vn/cong-ty/cong-ty-tnhh-appen-data-technology-viet-nam/154501.html,Thoả thuận,Thoả thuận,Hà Nội,Hà Nội,Không yêu cầu,Không yêu cầu,06/04/2026,Data Labeling (Gán nhãn dữ liệu),Nhân viên,Đại Học trở lên,9 người,Toàn thời gian,"- Hà Nội: Sunshine Center, 16 Phạm Hùng, Phường Từ Liêm (quận Nam Từ Liêm cũ); - Hà Nội: Việt Á Tower, 9 Duy Tân, Phường Cầu Giấy (quận Cầu Giấy cũ)",Thứ 2 - Thứ 6 (từ 08:00 đến 17:00),"Review, label, and evaluate user-generated content related to learning and TV/Film domains in Spanish/Portuguese/Thai language.
Perform content quality monitoring, classification, and policy-based assessment.
Handle special workflows including CRP-related tasks, outreach, exemptions, experiments, and model training support.
Ensure accuracy, consistency, and productivity in line with project KPIs.
Escalate edge cases or ambiguous content to QA or Project Management.
Collaborate with QA and Operations teams to maintain overall quality.","Prior annotation or content-related experience is a plus but not mandatory.
Regularly using social networking platforms such as TikTok and YouTube is a plus.
Comfortable working with visual media and related technologies.
Proficiency in Spanish/Portuguese/Thai in all four skills (reading, listening, writing, and speaking).
Strong language comprehension and attention to detail.
Ability to follow guidelines and feedback accurately.
Comfortable working onsite in a fast-paced, KPI-driven environment.
Rigorous work attitude, consumer-oriented, responsible.","Competitive salary range can be negotiable based on language level, including 90% base salary + 10% performance bonus.
100% base salary + performance bonus during 2-month probation.
Social insurance premium is based on 100% gross salary.
12 annual leaves per year.
Annual health check-up.
A chance to improve your language skills.
Dynamic working environment, free style wearing",https://appen.com/,100-499 nhân viên,IT - Phần mềm,"Tòa nhà Việt Á, Số 9 Duy Tân, Quận Cầu Giấy, Hà","Appen collects and labels images, text, speech, audio, and video used to build and continuously improve the world’s most innovative artificial intelligence systems. With expertise in more than 180 languages, a global crowd of over 1 million skilled contractors, and the industry’s most advanced AI-assisted data annotation platform, Appen solutions provide the quality, security, and speed required by leaders in technology, automotive, financial services, retail, manufacturing, and governments worldwide. Founded in 1996, Appen has customers and offices around the world. At Appen, we value performance, honesty, humility, and grit. We persevere and remain focused, whilst maintaining the agility to achieve quality outcomes and exceed expectations. We’re truth - tellers – respectfully of course. We take accountability for our actions and believe in giving and receiving direct feedback. We give credit where credit is due, and show gratitude to others for their contributions. We seek diverse perspectives as we recognize the value of teamwork and collaboration. Through grit, we take ownership, and we don’t give up. Note: Please be aware that Appen recruiters will only reach out to you via official channels (e.g., directly from appen.com email addresses). If you have suspicions about an interaction, ask for official email communications from an appen.com. We will never ask you to send money to apply or start a job with us. We will also never send a check in advance. We will never ask you to send personal identifiable information outside of our secure job site, Appen Connect. All job applications should be submitted through our Jobs page to the applicable site. Xem thêm Thu gọn"
Nhân Viên Xử Lý Dữ Liệu Hình Ảnh (Thời Vụ 4 Tháng) Tại Hồ Chí Minh,Nhân Viên Xử Lý Dữ Liệu Hình Ảnh ( Thời Vụ 4 Tháng) Tại Hồ Chí Minh,https://www.topcv.vn/viec-lam/nhan-vien-xu-ly-du-lieu-hinh-anh-thoi-vu-4-thang-tai-ho-chi-minh/1289512.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,Công ty TNHH Kaii Soft,Công ty TNHH Kaii Soft,https://www.topcv.vn/cong-ty/cong-ty-tnhh-kaii-soft/57862.html,https://www.topcv.vn/cong-ty/cong-ty-tnhh-kaii-soft/57862.html,7 - 10 triệu,7 - 10 triệu,Hồ Chí Minh (mới),Hồ Chí Minh,Dưới 1 năm,Dưới 1 năm,30/04/2026,Data Labeling (Gán nhãn dữ liệu),Nhân viên,Trung cấp trở lên,10 người,Toàn thời gian,- Hồ Chí Minh: Phường Thạnh Mỹ Tây (quận Bình Thạnh cũ),Thứ 2 - Thứ 6 (từ 09:00 đến 18:00),"Thực hiện vẽ và phân vùng hình ảnh (2D Segmentation) theo yêu cầu và hướng dẫn của dự án.
Xử lý, gắn nhãn và kiểm tra dữ liệu hình ảnh đảm bảo đúng tiêu chuẩn kỹ thuật.
Đảm bảo chất lượng và tiến độ công việc theo KPI được giao.
Phối hợp với team QC để chỉnh sửa, tối ưu các lỗi liên quan đến phân vùng dữ liệu.
Báo cáo tiến độ công việc hằng ngày/tuần cho quản lý trực tiếp.
Tuân thủ quy trình bảo mật và quy định làm việc của công ty.
Tham gia các buổi training, họp chuyên môn nhằm nâng cao kỹ năng và hiệu suất làm việc.","Ưu tiên ứng viên đã có kinh nghiệm vẽ 2D Segmentation (phân vùng hình ảnh 2D).
Sử dụng cơ bản máy tính và các công cụ hỗ trợ xử lý hình ảnh.
Cẩn thận, tỉ mỉ, có khả năng tập trung cao khi làm việc với dữ liệu hình ảnh.
Kiên trì, chăm chỉ, chủ động trong công việc.
Tinh thần trách nhiệm tốt, đảm bảo tiến độ và chất lượng theo KPI được giao.
Có khả năng làm việc độc lập và phối hợp nhóm khi cần.","Được đào tạo bài bản về quy trình và kỹ thuật 2D Segmentation trước khi làm việc chính thức.
Mức lương cứng: 7.000.000 – 8.000.000 VNĐ/tháng (tùy năng lực và kinh nghiệm).
Tham gia BHXH đầy đủ trên 100% lương theo quy định của pháp luật.
Thưởng theo hiệu suất và thưởng vượt KPI.
Được cung cấp đầy đủ công cụ, trang thiết bị phục vụ công việc.
Môi trường làm việc ổn định, có cơ hội nâng cao kỹ năng và phát triển chuyên môn.",http://kaiisoft.com/,1-9 nhân viên,IT - Phần mềm,"42 Giải Phóng, P.4, Q.Tân Bình","Kaii Soft is a rising corporate multi-skilled software engineering provider with an extensive competent workforce within the IT industry. We confidently empower the capacities of the automotive business by delivering excellent solutions with highly-qualified competency, backed by proficient engineers prepped for scalable autonomous mobility. ?????? ""To be the leading Software Engineering Corporate that consistently achieves a professional performance with a client-centric focus. To contribute to the development of autonomous vehicles with vibrant and innovation-driven strategies in technical competency as well as empower the Automotive AI industry."" ??????? ""To continuously develop corporate expertise and sharpen our concrete position within IT industry. To bring cutting-edge technology development to make automobiles safer, more accessible, and convenient. To become a trusted partner for highly stringent and long-term engagement"" Xem thêm Thu gọn"
Data Analyst Workforce Management,Data Analyst Workforce Management,https://www.topcv.vn/viec-lam/data-analyst-workforce-management/2048873.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,CÔNG TY TNHH TRANSCOSMOS VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-transcosmos-viet-nam/248732.html,https://www.topcv.vn/cong-ty/cong-ty-tnhh-transcosmos-viet-nam/248732.html,Thoả thuận,Thoả thuận,Hồ Chí Minh (mới),Hồ Chí Minh,1 năm,1 năm,29/03/2026,Data Labeling (Gán nhãn dữ liệu); Thương mại điện tử; IT - Phần mềm; IT - Phần cứng và máy tính,Nhân viên,Cao Đẳng trở lên,1 người,Toàn thời gian,"- Hồ Chí Minh: Tòa nhà Scetpa, 19A Cộng Hòa, Phường Bảy Hiền (quận Tân Bình cũ)",Thứ 2 - Thứ 7 (từ 09:00 đến 18:00),"Duy trì, xử lý và phân tích dữ liệu vận hành phục vụ đo lường hiệu suất nhân viên thông qua Power BI và Excel.
Đảm bảo tính chính xác, nhất quán và toàn vẹn của toàn bộ dữ liệu vận hành.
Hỗ trợ đối chiếu dữ liệu với hệ thống chấm công (attendance system).
Thực hiện xếp hạng KPI và tính toán incentive cho nhân viên.
Lập báo cáo năng suất và chất lượng định kỳ cho đội ngũ vận hành.
Xuất dữ liệu và cập nhật Dashboard theo định kỳ.
Theo dõi và giám sát các chỉ số vận hành chính (AHT, Login rate, Productivity, etc.
Tổng hợp dữ liệu phục vụ đối soát: giờ làm việc, điểm danh, overtime, khối lượng công việc, năng suất.
Hỗ trợ lập kế hoạch phân ca và theo dõi trạng thái login/logout hàng ngày.
Theo dõi khối lượng công việc hàng ngày của từng nhân viên.
Phối hợp chặt chẽ với Team Leader/Manager để phân tích dữ liệu và cung cấp insights.
Đề xuất các giải pháp cải tiến quy trình dựa trên phân tích dữ liệu.
Làm việc với nhiều phòng ban để đảm bảo luồng dữ liệu hiệu quả.","Tốt nghiệp Cao Đẳng.
Ưu tiên các ngành: Thống kê, Kinh tế, Công nghệ Thông tin hoặc các ngành liên quan.
Tiếng Anh tốt.
Có kiến thức cơ bản về hoạt động Contact Center và các chỉ số hiệu suất (AHT, Login rate, Productivity, Quality   metrics)
Hiểu biết về quy trình vận hành và quản lý hiệu suất trong môi trường dịch vụ khách hàng.
Thành thạo Microsoft Excel (Pivot Table, các hàm logic, hàm tính KPI, VLOOKUP, XLOOKUP).
Có kinh nghiệm làm việc với Power BI hoặc các công cụ Business Intelligence khác.
Kinh nghiệm xây dựng Dashboard và Reporting.
Am hiểu về xử lý và phân tích dữ liệu lớn.
Tính cẩn thận, tỉ mỉ và chú ý đến chi tiết.
Tư duy logic và phân tích tốt.
Chủ động, tự giác trong công việc.
Tinh thần trách nhiệm cao.
Khả năng làm việc dưới áp lực và xử lý nhiều công việc cùng lúc.
Kỹ năng giao tiếp và phối hợp tốt với nhiều phòng ban.","Thu nhập: 10.000.000 VND – 12.000.000 VND
Lương tháng 13.
Xét tăng lương 1 lần/năm, lộ trình thăng tiến rõ ràng.
Thưởng định kỳ 2 lần/năm dựa trên hiệu suất công việc
Tham gia đầy đủ chế độ bảo hiểm: BHXH, BHYT, BHTN
Quà cho nhân viên vào các dịp Lễ, Tết, các ho",https://transcosmosvietnam.talent.vn/,1000+ nhân viên,Khác,"Tòa nhà VTC Online, tầng 8 và tầng 20 số 18 Tam Trinh, phương Minh Khai, quận Hai Bà Trưng, Hà Nội","Được thành lập từ năm 1966 tại Shibuya, Tokyo, Nhật Bản, tập đoàn Transcosmos Inc đã không ngừng mở rộng quy mô và hiện diện tại 35 quốc gia với 178 cơ sở với tổng cộng hơn 70,000 nhân sự trên toàn thế giới. Gia nhập thị trường Việt Nam vào năm 2014 với trụ sở chính ở Hà Nội, transcosmos (TCV) đã góp phần nâng tầm cho thị trường BPO Việt Nam. Với sự phát triển ổn định và chất lượng được đảm bảo từ việc kế thừa các quy chuẩn từ tập đoàn Nhật Bản, chúng tôi đã trở thành sự lựa chọn của hàng trăm khách hàng tại Việt Nam và đa quốc gia cho các lĩnh vực: Contact Center, Digital Marketing, Engineering Transformation. Bước vào năm thứ 10, TCV đã có gần 3,000 nhân sự làm việc tại Hà Nội và thành phố Hồ Chí Minh. VĂN HÓA CỦA TCV Đặt con người là trọng tâm Tại transcosmos (TCV), chúng tôi hiểu rằng “Nhân sự phù hợp” là tài sản quý giá nhất của công ty. Chúng tôi luôn hướng tới việc kiến tạo văn hóa tổ chức mà ở đó, nhân viên là yếu tố trung tâm, và chúng ta cùng nhau mang lại trải nghiệm tốt nhất cho nhân viên. Chú trọng vào việc phát triển nhân tài Tại TCV, ngoài những mục tiêu phát triển kinh doanh, chúng tôi luôn hướng đến việc đạt được những cam kết trong việc thúc đẩy phát triển nhân tài bằng cách cung cấp một lộ trình phát triển nghề nghiệp rõ ràng cho nhân viên cũng như đa dạng hóa lộ trình phát triển này thông qua các cơ hội và hình thức học tập trong nước và trên quy mô toàn cầu. Tạo ra một môi trường làm việc chuyên nghiệp & năng động Thông qua văn hóa tin tưởng & trao quyền, khuyến khích tư duy sáng tạo đổi mới dựa theo các tiêu chuẩn và quy trình sẵn có, chúng tôi luôn nỗ lực trong việc tạo ra một môi trường toàn diện & gắn kết, nơi thúc đẩy và tạo động lực cho nhân viên tối đa hóa hiệu quả công việc nhưng vẫn duy trì được sức khỏe tinh thần và thể chất. Xây dựng một đội ngũ gắn kết Chúng tôi hướng đến việc xây dựng và nuôi dưỡng một nền văn hóa tôn trọng, đề cao tính chuyên nghiệp và trao quyền cho nhân viên bằng cách ghi nhận những đóng góp của họ. Chúng tôi khen ngợi và tưởng thưởng những thành tựu với mục tiêu thúc đẩy hiệu quả hoạt động kinh doanh một cách hiệu quả nhất, từ đó tạo động lực để mỗi nhân viên đều có cơ hội đóng góp mỗi ngày vào thành công chung của toàn tổ chức. ĐỊA CHỈ: - HỒ CHÍ MINH: Tòa nhà SCETPA: 19A Đường Cộng Hòa, Phường 12, Quận Tân Bình, Tp. Hồ Chí Minh - HÀ NỘI: Tầng 8 & tầng 20 Tòa nhà VTC Online, số 18 Phố Tam Trinh, Hai Bà Trưng, Quận Hai Bà Trưng, Hà Nội Xem thêm Thu gọn"
Nhân Viên Ngôn Ngữ Dữ Liệu - Tiếng Pháp,Nhân Viên Ngôn Ngữ Dữ Liệu - Tiếng Pháp,https://www.topcv.vn/viec-lam/nhan-vien-ngon-ngu-du-lieu-tieng-phap/2063920.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,CÔNG TY TNHH APPEN DATA TECHNOLOGY VIỆT NAM,CÔNG TY TNHH APPEN DATA TECHNOLOGY VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-tnhh-appen-data-technology-viet-nam/154501.html,https://www.topcv.vn/cong-ty/cong-ty-tnhh-appen-data-technology-viet-nam/154501.html,Thoả thuận,Thoả thuận,Hà Nội,Hà Nội,Không yêu cầu,Không yêu cầu,06/04/2026,Data Labeling (Gán nhãn dữ liệu),Nhân viên,Đại Học trở lên,3 người,Toàn thời gian,"- Hà Nội: Sunshine Center, 16 Phạm Hùng, Phường Từ Liêm (quận Nam Từ Liêm cũ); - Hà Nội: Việt Á Tower, 9 Duy Tân, Phường Cầu Giấy (quận Cầu Giấy cũ)",Thứ 2 - Thứ 6 (từ 08:00 đến 17:00),"Review, label, and evaluate user-generated content related to learning and TV/Film domains in French
Perform content quality monitoring, classification, and policy-based assessment.
Handle special workflows including CRP-related tasks, outreach, exemptions, experiments, and model training support.
Ensure accuracy, consistency, and productivity in line with project KPIs.
Escalate edge cases or ambiguous content to QA or Project Management.
Collaborate with QA and Operations teams to maintain overall quality.","Prior annotation or content-related experience is a plus but not mandatory.
Regularly using social networking platforms such as TikTok and YouTube is a plus.
Comfortable working with visual media and related technologies.
Proficiency in French in all four skills (reading, listening, writing, and speaking).
Strong language comprehension and attention to detail.
Ability to follow guidelines and feedback accurately.
Comfortable working onsite in a fast-paced, KPI-driven environment.
Rigorous work attitude, consumer-oriented, responsible.","Competitive salary range can be negotiable based on language level, including 90% base salary + 10% performance bonus.
100% base salary + performance bonus during 2-month probation.
Social insurance premium is based on 100% gross salary.
12 annual leaves per year.
Annual health check-up.
A chance to improve your language skills.
Dynamic working environment, free style wearing",https://appen.com/,100-499 nhân viên,IT - Phần mềm,"Tòa nhà Việt Á, Số 9 Duy Tân, Quận Cầu Giấy, Hà","Appen collects and labels images, text, speech, audio, and video used to build and continuously improve the world’s most innovative artificial intelligence systems. With expertise in more than 180 languages, a global crowd of over 1 million skilled contractors, and the industry’s most advanced AI-assisted data annotation platform, Appen solutions provide the quality, security, and speed required by leaders in technology, automotive, financial services, retail, manufacturing, and governments worldwide. Founded in 1996, Appen has customers and offices around the world. At Appen, we value performance, honesty, humility, and grit. We persevere and remain focused, whilst maintaining the agility to achieve quality outcomes and exceed expectations. We’re truth - tellers – respectfully of course. We take accountability for our actions and believe in giving and receiving direct feedback. We give credit where credit is due, and show gratitude to others for their contributions. We seek diverse perspectives as we recognize the value of teamwork and collaboration. Through grit, we take ownership, and we don’t give up. Note: Please be aware that Appen recruiters will only reach out to you via official channels (e.g., directly from appen.com email addresses). If you have suspicions about an interaction, ask for official email communications from an appen.com. We will never ask you to send money to apply or start a job with us. We will also never send a check in advance. We will never ask you to send personal identifiable information outside of our secure job site, Appen Connect. All job applications should be submitted through our Jobs page to the applicable site. Xem thêm Thu gọn"
Nhân Viên Nhập Liệu Tiếng Anh Và Tiếng Nhật,Nhân Viên Nhập Liệu Tiếng Anh Và Tiếng Nhật,https://www.topcv.vn/viec-lam/nhan-vien-nhap-lieu-tieng-anh-va-tieng-nhat/2057371.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,CÔNG TY CỔ PHẦN ALTIUS LINK VIỆT NAM,CÔNG TY CỔ PHẦN ALTIUS LINK VIỆT NAM,https://www.topcv.vn/cong-ty/cong-ty-co-phan-altius-link-viet-nam/161458.html,https://www.topcv.vn/cong-ty/cong-ty-co-phan-altius-link-viet-nam/161458.html,9.3 - 9.5 triệu,9.3 - 9.5 triệu,Hà Nội,Hà Nội,Không yêu cầu,Không yêu cầu,03/04/2026,Data Labeling (Gán nhãn dữ liệu); Giáo dục / Đào tạo; Kế toán; Game,Nhân viên,Trung cấp trở lên,2 người,Toàn thời gian,"- Hà Nội: Tòa nhà Detech II, số 107 Nguyễn Phong Sắc, Phường Cầu Giấy (quận Cầu Giấy cũ)",Thứ 2 - Thứ 6 (từ 08:00 đến 17:00); Thứ 7 (từ 08:00 đến 12:00),"Nhập dữ liệu tiếng Anh theo yêu cầu của khách hàng;
Xử lý dữ liệu theo quy trình được hướng dẫn;
Thực hiện báo cáo tiến độ công việc cho Quản lý trực tiếp;","Trình độ tiếng Anh Toeic 700 trở lên;
Trình độ tiếng Nhật JLPT N3;
Thao tác đánh máy nhanh và chính xác;
Chăm chỉ, cẩn thận, có trách nhiệm cao trong công việc;
Ưu tiên làm việc gắn bó lâu dài;","Lương tổng 9.300.000 VNĐ - 9.500.000 VNĐ/tháng tùy theo năng lực (Bao gồm: LCB + Phụ cấp ngoại ngữ + Hiệu suất công việc);
Hưởng lương tháng 13 theo quy định Công ty;
Review lương hàng năm theo năng lực;
Làm việc ngày Lễ, Tết Việt Nam hưởng lương theo Luật Lao động Việt Nam;
Được tham gia BHXH, BHYT, BHTN theo Luật;
Hưởng chế độ 14 ngày phép/năm theo quy định Công ty;
Tham gia Công đoàn hưởng các chế độ ngày Lễ, Tết, sinh nhật, kết hôn, thăm hỏi,...
Môi trường làm việc thân thiện, chuyên nghiệp;
Được trang bị máy tính hiện đại phục vụ công việc;
Cơ hội được đào tạo nâng cao, thăng tiến trong công việc;",https://altius-link.vn/,500-1000 nhân viên,Khác,"Tầng 10, Tòa nhà Detech Tower II, số 107 Nguyễn Phong Sắc , Phường Dịch Vọng Hậu, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam","Công ty Cổ phần Altius Link Việt Nam là công ty có vốn đầu tư của Nhật Bản, chuyên cung cấp các dịch vụ chăm sóc khách hàng và các dịch vụ trọn gói khác cho khách hàng. Với đội ngũ lãnh đạo tâm huyết, nhân viên chuyên nghiệp và các chuyên gia có nhiều kinh nghiệm đến từ Nhật Bản, Altius Link Việt Nam đang phấn đấu trở thành công ty hàng đầu trong lĩnh vực cung cấp các dịch vụ dịch vụ thuê ngoài - BPO tại Việt Nam. Xem thêm Thu gọn"
Sales Operations Specialist,Sales Operations Specialist,https://www.topcv.vn/viec-lam/sales-operations-specialist/2055205.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,Công ty Cổ phần Ứng dụng Bản đồ Việt,Công ty Cổ phần Ứng dụng Bản đồ Việt,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ung-dung-ban-do-viet/128888.html,https://www.topcv.vn/cong-ty/cong-ty-co-phan-ung-dung-ban-do-viet/128888.html,18 - 25 triệu,18 - 25 triệu,Hồ Chí Minh (mới),Hồ Chí Minh,2 năm,2 năm,02/04/2026,Data Labeling (Gán nhãn dữ liệu); Công nghệ kỹ thuật,Nhân viên,Đại Học trở lên,1 người,Toàn thời gian,"- Hồ Chí Minh: Số 3 Trần Nhân Tôn, Phường An Đông (Quận 5 cũ)",Thứ 2 - Thứ 6 (từ 08:00 đến 17:30),"We are seeking a Sales Operations Specialist to support MAP BU’s sales effectiveness by managing sales processes, data analysis, forecasting, and CRM systems to ensure sales execution aligns with business goals.
Key Responsibilities:
Develop, monitor, and improve sales processes for the Sales team.
Analyze sales data to build sales forecasts, plans, and target allocation.
Support identification of target customers and new sales opportunities.
Manage and optimize CRM systems to maximize sales opportunities and customer relationships.
Develop sales reports, dashboards, and performance tracking.
Collaborate with Sales, Marketing, Finance, and other teams to achieve sales targets.","Bachelor’s degree in Business, Economics, Finance, or related fields.
2–4 years of experience in Sales Operations, Sales Analytics, or similar roles.
Experience working in technology, software, data, or digital-related companies is a strong advantage.
Strong analytical and problem-solving skills.
Basic understanding of sales forecasting and financial reports (P&L).
Experience with CRM systems and Excel/BI tools is an advantage.
Good English communication skills.","Be entitled to all basic benefits as government stipulation such as: social insurance, health insurance, unemployment insurance.
Bonus: 13th month salary, additional performance bonus up to 2 month salary for excellent performance.
Getting company sponsor for health benefit package PTI after signing official
Being trained frequently to improve professional skills and work-related skills.
The outstanding staff may earn special benefits such as: getting official contract ahead of time, receiving hot bonus, getting quickly promoted, getting before-term salary increased ...
Be able to work directly with the CEO. Participation in fun activities at office and after work such as monthly birthday celebration, football club, English club, ... 100% covered by company",https://vietmap.vn,100-499 nhân viên,IT - Phần mềm,"Số 3 Trần Nhân Tôn, phường 9, quận 5, TP.HCM","Công ty Cổ Phần Ứng Dụng Bản Đồ Việt (Vietmap Application JSC) được thành lập vào năm 2006. Với tầm nhìn có mặt trên tất cả các phương tiện giao thông, VIETMAP đã giới thiệu đến khách hàng rất nhiều các dòng sản phẩm như: thiết bị GPS dẫn đường, Camera hành trình, phần mềm theo dõi và quản lý xe, các giải pháp ứng dụng bản đồ số Việt Nam và hệ thống thông tin địa lý (GIS)... Không dừng lại ở đó Vietmap vẫn đang tiếp tục cải tiến, sáng tạo để cho ra đời thêm nhiều dòng sản phẩm độc đáo, chất lượng, phù hợp với nhu cầu khách hàng và có tính ứng dụng cao hơn. Trong suốt quá trình hoạt động, VIETMAP đã luôn không ngừng nỗ lực từng ngày để mang đến sự an tâm, thoải mái, hiệu quả cho khách hàng trong lĩnh vực giao thông bằng các sản phẩm, dịch vụ chất lượng cao. Phương châm “Lấy khách hàng làm trung tâm” luôn được VIETMAP xem là kim chỉ nam trong mọi suy nghĩ và hành động. Đồng hành và phát triển với công ty là một đội ngũ nhân viên chính trực, chuyên nghiệp. Họ chính là tài sản quý báu để giúp VIETMAP thực hiện được những chiến lược, mục tiêu đặt ra. Và tất nhiên Vietmap không phải là môi trường tuyệt vời nhất nhưng ở đây bạn sẽ được quan tâm, tạo cơ hội để phát triển toàn diện nhất. Không dừng lại ở đó, VIETMAP hứa hẹn sẽ là một trong những doanh nghiệp có được những bước đột phá vượt bậc về sản phẩm, mang lại niềm tin cho khách hàng và xây dựng một nền tảng nhân sự vững chắc trong tương lai. Xem thêm Thu gọn"
Thực Tập Sinh Nghiên Cứu & Ứng Dụng AI,Thực Tập Sinh Nghiên Cứu & Ứng Dụng AI,https://www.topcv.vn/viec-lam/thuc-tap-sinh-nghien-cuu-ung-dung-ai/1925344.html?ta_source=JobSearchList_LinkDetail&u_sr_id=LHS77U8LhWz9DHxBe9zPYs2sXuUiyGu2Qy0rmhjK_1772872297,Công ty TNHH TM&DV DK POWER,Công ty TNHH TM&DV DK POWER,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tmdv-dk-power/113459.html,https://www.topcv.vn/cong-ty/cong-ty-tnhh-tmdv-dk-power/113459.html,Thoả thuận,Thoả thuận,Hồ Chí Minh (mới) & 3 nơi khác,Hồ Chí Minh và 3 nơi khác,Không yêu cầu,Không yêu cầu,30/04/2026,Data Labeling (Gán nhãn dữ liệu); IT - Phần mềm; Thương mại điện tử,Thực tập sinh,Cao Đẳng trở lên,1 người,Bán thời gian,- Hồ Chí Minh: Phường An Phú (Thành phố Thuận An cũ); - Khánh Hòa: Phường Đông Ninh Hòa (Thị xã Ninh Hòa cũ); - Đà Nẵng: Phường An Thắng (Thị xã Điện Bàn cũ); - Hà Nội: Phường Ba Đình (quận Ba Đình cũ); - Hà Nội: Phường Ba Đình (quận Ba Đình cũ); ...và 1 địa điểm khác Thu gọn,"Thứ 2 - Thứ 6 (từ 08:30 đến 17:30); -Ca sáng (8:30-12:30) -Ca chiều (13:30-17:30) Tuần ít nhất 5 buổi, 1 buổi 4 giờ","Tham gia chuẩn hóa hệ thống knowledge nội bộ để phục vụ việc huấn luyện AI Agent.
Train dữ liệu và tối ưu workflow cho AI Agent trên nền tảng n8n.
Thực hiện các tác vụ kỹ thuật liên quan đến tự động hóa quy trình, xử lý dữ liệu và tích hợp API.
Hỗ trợ team nghiên cứu, thử nghiệm và đề xuất các ứng dụng AI mới phù hợp với nhu cầu của công ty.","Sinh viên các chuyên ngành Công nghệ thông tin, Khoa học máy tính hoặc ngành liên quan.
Biết cơ bản về n8n (hoặc có kinh nghiệm với các nền tảng automation tương tự như Zapier, Make, Flowise, v.v).
Có hiểu biết về AI
Tư duy logic, ham học hỏi, có khả năng tự tìm tòi và làm việc độc lập.
Có tinh thần trách nhiệm, sẵn sàng học và hoàn thiện sản phẩm thực tế cùng team.","QUYỀN LỢI
- Cơ hội thực hành trực tiếp với dự án thực tế về AI Agent và tự động hóa quy trình doanh nghiệp.
- Được hướng dẫn và đào tạo về n8n, data training, API integration và ứng dụng AI trong công việc.
- Môi trường làm việc trẻ, cởi mở – khuyến khích sáng tạo và chia sẻ kiến thức.
- Lương: 30.000/h
THỜI GIAN LÀM VIỆC: 1 Tuần đăng ký  ít nhất 5 ca, 1 ca 4 giờ
Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Ca sáng (8:30-12:30)
Ca chiều (13:30-17:30)",https://helloconsen.com,1-9 nhân viên,Marketing / Truyền thông / Quảng cáo,36 Đường 27A Phường An Phú Thành phố Thủ Đức,"Công ty TNHH Thương mại dịch vụ DK Power chuyên phân phối và cung cấp các sản phẩm thực phẩm chức năng dành cho thú cưng. Công ty còn non trẻ, môi trường sáng tạo tự do phát triển, văn hóa làm việc cởi mở, linh hoạt, cơ hội được giữ lại làm sau thực tập cao. Ngoài lĩnh vực thú cưng, công ty còn chuyên về mảng vận chuyển và công nghệ nông nghiệp. Tùy vào từng giai đoạn sẽ tập trung vào lĩnh vực cụ thể, theo mong muốn phát triển sự nghiệp của nhân viên. Website: helloconsen.com Xem thêm Thu gọn"
